path,slug,title,date,expiryDate,publishDate,draft,permalink,kind,section
content/fr/blog/groundhog2.md,,Jolie marmotte,2025-05-01T09:09:37-04:00,0001-01-01T00:00:00Z,2025-05-01T09:09:37-04:00,false,https://marclaliberte.photos/blog/2025/05/01/groundhog2/,page,blog
content/en/blog/groundhog2.md,,Pretty marmot,2025-05-01T09:09:37-04:00,0001-01-01T00:00:00Z,2025-05-01T09:09:37-04:00,false,https://marclaliberte.photos/en/blog/2025/05/01/groundhog2/,page,blog
content/en/blog/urubuateterouge.md,,Turkey Vulture,2025-04-29T10:15:50-04:00,0001-01-01T00:00:00Z,2025-04-29T10:15:50-04:00,false,https://marclaliberte.photos/en/blog/2025/04/29/urubuateterouge/,page,blog
content/fr/blog/urubuateterouge.md,,Urubu à tête rouge,2025-04-29T10:15:50-04:00,0001-01-01T00:00:00Z,2025-04-29T10:15:50-04:00,false,https://marclaliberte.photos/blog/2025/04/29/urubuateterouge/,page,blog
content/en/blog/bateauDeNuitMotherRockers.md,,The Mother Rockers at Bateau de Nuit,2025-04-26T10:03:52-04:00,0001-01-01T00:00:00Z,2025-04-26T10:03:52-04:00,false,https://marclaliberte.photos/en/blog/2025/04/26/bateaudenuitmotherrockers/,page,blog
content/fr/blog/bateauDeNuitMotherRockers.md,,The Mother Rockers au Bateau de Nuit,2025-04-26T10:03:52-04:00,0001-01-01T00:00:00Z,2025-04-26T10:03:52-04:00,false,https://marclaliberte.photos/blog/2025/04/26/bateaudenuitmotherrockers/,page,blog
content/fr/blog/savkaDesign.md,,Savka Design,2025-04-26T10:00:53-04:00,0001-01-01T00:00:00Z,2025-04-26T10:00:53-04:00,false,https://marclaliberte.photos/blog/2025/04/26/savkadesign/,page,blog
content/en/blog/savkaDesign.md,,Savka Design,2025-04-26T10:00:53-04:00,0001-01-01T00:00:00Z,2025-04-26T10:00:53-04:00,false,https://marclaliberte.photos/en/blog/2025/04/26/savkadesign/,page,blog
content/en/blog/bateauDeNuitTenaCiousLee.md,,Tenacious Lee at Bateau de Nuit,2025-04-26T09:55:50-04:00,0001-01-01T00:00:00Z,2025-04-26T09:55:50-04:00,false,https://marclaliberte.photos/en/blog/2025/04/26/bateaudenuittenaciouslee/,page,blog
content/fr/blog/bateauDeNuitTenaCiousLee.md,,Tenacious Lee au Bateau de Nuit,2025-04-26T09:55:50-04:00,0001-01-01T00:00:00Z,2025-04-26T09:55:50-04:00,false,https://marclaliberte.photos/blog/2025/04/26/bateaudenuittenaciouslee/,page,blog
content/fr/blog/songSparrow.md,,Bruant Chanteur,2025-04-25T12:45:51-04:00,0001-01-01T00:00:00Z,2025-04-25T12:45:51-04:00,false,https://marclaliberte.photos/blog/2025/04/25/songsparrow/,page,blog
content/en/blog/songSparrow.md,,Song Sparrow,2025-04-25T12:45:51-04:00,0001-01-01T00:00:00Z,2025-04-25T12:45:51-04:00,false,https://marclaliberte.photos/en/blog/2025/04/25/songsparrow/,page,blog
content/en/blog/commonGrackle.md,,Common Grackle,2025-04-24T09:22:42-04:00,0001-01-01T00:00:00Z,2025-04-24T09:22:42-04:00,false,https://marclaliberte.photos/en/blog/2025/04/24/commongrackle/,page,blog
content/fr/blog/commonGrackle.md,,Quiscale bronzé,2025-04-24T09:22:42-04:00,0001-01-01T00:00:00Z,2025-04-24T09:22:42-04:00,false,https://marclaliberte.photos/blog/2025/04/24/commongrackle/,page,blog
content/fr/blog/hauntedmanor.md,,Manoir Montmorency,2025-04-23T09:09:25-04:00,0001-01-01T00:00:00Z,2025-04-23T09:09:25-04:00,false,https://marclaliberte.photos/blog/2025/04/23/hauntedmanor/,page,blog
content/en/blog/hauntedmanor.md,,Manoir Montmorency,2025-04-23T09:09:25-04:00,0001-01-01T00:00:00Z,2025-04-23T09:09:25-04:00,false,https://marclaliberte.photos/en/blog/2025/04/23/hauntedmanor/,page,blog
content/en/blog/groundhog.md,,Groundhog,2025-04-21T08:46:32-04:00,0001-01-01T00:00:00Z,2025-04-21T08:46:32-04:00,false,https://marclaliberte.photos/en/blog/2025/04/21/groundhog/,page,blog
content/fr/blog/groundhog.md,,Marmotte,2025-04-21T08:46:32-04:00,0001-01-01T00:00:00Z,2025-04-21T08:46:32-04:00,false,https://marclaliberte.photos/blog/2025/04/21/groundhog/,page,blog
content/fr/blog/montstanne.md,,Mont-Sainte-Anne,2025-04-19T10:46:56-04:00,0001-01-01T00:00:00Z,2025-04-19T10:46:56-04:00,false,https://marclaliberte.photos/blog/2025/04/19/montstanne/,page,blog
content/en/blog/montstanne.md,,Mont-Sainte-Anne,2025-04-19T10:46:56-04:00,0001-01-01T00:00:00Z,2025-04-19T10:46:56-04:00,false,https://marclaliberte.photos/en/blog/2025/04/19/montstanne/,page,blog
content/fr/blog/canadaGoose.md,,Bernache du Canada,2025-04-15T10:31:12-04:00,0001-01-01T00:00:00Z,2025-04-15T10:31:12-04:00,false,https://marclaliberte.photos/blog/2025/04/15/canadagoose/,page,blog
content/en/blog/canadaGoose.md,,Canada goose,2025-04-15T10:31:12-04:00,0001-01-01T00:00:00Z,2025-04-15T10:31:12-04:00,false,https://marclaliberte.photos/en/blog/2025/04/15/canadagoose/,page,blog
content/fr/blog/snowGoose.md,,Oie des neiges,2025-04-13T10:32:04-04:00,0001-01-01T00:00:00Z,2025-04-13T10:32:04-04:00,false,https://marclaliberte.photos/blog/2025/04/13/snowgoose/,page,blog
content/en/blog/snowGoose.md,,Snow Goose,2025-04-13T10:32:04-04:00,0001-01-01T00:00:00Z,2025-04-13T10:32:04-04:00,false,https://marclaliberte.photos/en/blog/2025/04/13/snowgoose/,page,blog
content/en/blog/cedarWaxwing.md,,Bohemian Waxwings,2025-04-11T10:44:21-04:00,0001-01-01T00:00:00Z,2025-04-11T10:44:21-04:00,false,https://marclaliberte.photos/en/blog/2025/04/11/cedarwaxwing/,page,blog
content/fr/blog/cedarWaxwing.md,,Jaseurs Boréal,2025-04-11T10:44:21-04:00,0001-01-01T00:00:00Z,2025-04-11T10:44:21-04:00,false,https://marclaliberte.photos/blog/2025/04/11/cedarwaxwing/,page,blog
content/fr/blog/blackbird.md,,Carouge à épaulettes,2025-04-05T13:30:23-04:00,0001-01-01T00:00:00Z,2025-04-05T13:30:23-04:00,false,https://marclaliberte.photos/blog/2025/04/05/blackbird/,page,blog
content/en/blog/blackbird.md,,Red-winged Blackbird,2025-04-05T13:30:23-04:00,0001-01-01T00:00:00Z,2025-04-05T13:30:23-04:00,false,https://marclaliberte.photos/en/blog/2025/04/05/blackbird/,page,blog
content/fr/photos.md,,Photos,2025-04-04T12:16:44-04:00,0001-01-01T00:00:00Z,2025-04-04T12:16:44-04:00,false,https://marclaliberte.photos/photos/,page,
content/en/photos.md,,Photos,2025-04-04T12:16:44-04:00,0001-01-01T00:00:00Z,2025-04-04T12:16:44-04:00,false,https://marclaliberte.photos/en/photos/,page,
content/fr/blog/winterLiminal.md,,Hivernal Liminal,2025-03-21T13:49:35-04:00,0001-01-01T00:00:00Z,2025-03-21T13:49:35-04:00,false,https://marclaliberte.photos/blog/2025/03/21/winterliminal/,page,blog
content/en/blog/winterLiminal.md,,Liminal Winter,2025-03-21T13:49:35-04:00,0001-01-01T00:00:00Z,2025-03-21T13:49:35-04:00,false,https://marclaliberte.photos/en/blog/2025/03/21/winterliminal/,page,blog
content/fr/blog/winterOrleans.md,,Hiver à Ste-Pétronille,2025-03-07T13:57:22-04:00,0001-01-01T00:00:00Z,2025-03-07T13:57:22-04:00,false,https://marclaliberte.photos/blog/2025/03/07/winterorleans/,page,blog
content/en/blog/winterOrleans.md,,Winter in Ste-Pétronille,2025-03-07T13:57:22-04:00,0001-01-01T00:00:00Z,2025-03-07T13:57:22-04:00,false,https://marclaliberte.photos/en/blog/2025/03/07/winterorleans/,page,blog
content/en/blog/sonumMotherRockers.md,,The Mother Rockers at Sonum Fest,2025-03-02T14:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T14:02:19-04:00,false,https://marclaliberte.photos/en/blog/2025/03/02/sonummotherrockers/,page,blog
content/fr/blog/sonumMotherRockers.md,,The Mother Rockers au Sonum Fest,2025-03-02T14:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T14:02:19-04:00,false,https://marclaliberte.photos/blog/2025/03/02/sonummotherrockers/,page,blog
content/en/blog/sonumGuitBassDrom.md,,Guitbassdrom at Sonum Fest,2025-03-02T13:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T13:02:19-04:00,false,https://marclaliberte.photos/en/blog/2025/03/02/sonumguitbassdrom/,page,blog
content/fr/blog/sonumGuitBassDrom.md,,Guitbassdrom au Sonum Fest,2025-03-02T13:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T13:02:19-04:00,false,https://marclaliberte.photos/blog/2025/03/02/sonumguitbassdrom/,page,blog
content/en/blog/sonumDiamonCobra.md,,Diamond Cobra at Sonum Fest,2025-03-02T12:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T12:02:19-04:00,false,https://marclaliberte.photos/en/blog/2025/03/02/sonumdiamoncobra/,page,blog
content/fr/blog/sonumDiamonCobra.md,,Diamond Cobra au Sonum Fest,2025-03-02T12:02:19-04:00,0001-01-01T00:00:00Z,2025-03-02T12:02:19-04:00,false,https://marclaliberte.photos/blog/2025/03/02/sonumdiamoncobra/,page,blog
content/en/contact.md,,Contact me,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/contact/,page,
content/fr/contact.md,,Contactez-moi,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/contact/,page,
content/en/restoration.md,,Old Photo Restoration Service,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/restoration/,page,
content/fr/smsPrices.md,,Partenariat avec SMS Studio,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/smsprices/,page,
content/en/smsPrices.md,,Partnership with SMS Studio,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/smsprices/,page,
content/fr/photos/wildlife.md,,Portfolio | Animalière,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/photos/wildlife/,page,photos
content/en/photos/wildlife.md,,Portfolio | Wildlife,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/photos/wildlife/,page,photos
content/fr/photos/events.md,,Portolio | Évènements,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/photos/events/,page,photos
content/en/photos/events.md,,Portolio | Events,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/photos/events/,page,photos
content/fr/photos/portraits.md,,Portolio | Portraits,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/photos/portraits/,page,photos
content/en/photos/portraits.md,,Portolio | Portraits,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/photos/portraits/,page,photos
content/fr/restoration.md,,Service de restauration de photos anciennes,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/restoration/,page,
content/fr/videos.md,,Videos,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/videos/,page,
content/en/videos.md,,Videos,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,false,https://marclaliberte.photos/en/videos/,page,
